Cliente,Sistema,Localidade,Objetivos de coleta,Natureza da amostra,Ponto de coleta,Ponto de amostragem,Data da coleta,Data de recebimento,Data da análise,Código da amostra,Status da amostra,Parâmetro,Resultado,Fora do padrão,Unidade de medida,Método,Legislação
UN-BAC,SAA: ALCÂNTARAS,ALCÂNTARAS,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-02,DIRETO DO MANANCIAL,06/01/2020 08:05,06/01/2020 15:10,06/01/2020 18:00,19.013231-AC,RESULTADOS DISPONÍVEIS,Coliformes totais,"387,3",NÃO,NMP/100 mL,"9223, SMEWW 23RD ED., 2017",
UN-BAC,SAA: ALCÂNTARAS,ALCÂNTARAS,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-02,DIRETO DO MANANCIAL,06/01/2020 08:05,06/01/2020 15:10,07/01/2020 08:30,19.013231-AC,RESULTADOS DISPONÍVEIS,Cor verdadeira,"2,5",NÃO,uH,"2120 B, SMEWW 23RD ED., 2017",RESOLUÇÃO CONAMA Nº357/05
UN-BAC,SAA: ALCÂNTARAS,ALCÂNTARAS,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-02,DIRETO DO MANANCIAL,06/01/2020 08:05,06/01/2020 15:10,06/01/2020 18:00,19.013231-AC,RESULTADOS DISPONÍVEIS,Escherichia coli,"31,8",NÃO,NMP/100 mL,"9223, SMEWW 23RD ED., 2017",RESOLUÇÃO CONAMA Nº357/05
UN-BAC,SAA: ALCÂNTARAS,ALCÂNTARAS,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-02,DIRETO DO MANANCIAL,06/01/2020 08:05,06/01/2020 15:10,06/01/2020 17:30,19.013231-AC,RESULTADOS DISPONÍVEIS,pH,"6,87",NÃO,,"4500-H+ B, SMEWW 23RD ED., 2017",RESOLUÇÃO CONAMA Nº357/05
UN-BAC,SAA: ALCÂNTARAS,ALCÂNTARAS,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-02,DIRETO DO MANANCIAL,06/01/2020 08:05,06/01/2020 15:10,07/01/2020 08:30,19.013231-AC,RESULTADOS DISPONÍVEIS,Turbidez,"4,65",NÃO,uT,"1030 B-2 E 2130 B, SMEWW 23RD ED., 2017",RESOLUÇÃO CONAMA Nº357/05
UN-BAC,SAA: ALCÂNTARAS,ALCÂNTARAS,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-01,DIRETO DO MANANCIAL,05/02/2020 08:45,05/02/2020 15:16,05/02/2020 18:00,20.000132-AC,RESULTADOS DISPONÍVEIS,Coliformes totais,"1046,24",NÃO,NMP/100 mL,"9223, SMEWW 23RD ED., 2017",
UN-BAC,SAA: ALCÂNTARAS,ALCÂNTARAS,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-01,DIRETO DO MANANCIAL,05/02/2020 08:45,05/02/2020 15:16,06/02/2020 08:30,20.000132-AC,RESULTADOS DISPONÍVEIS,Cor verdadeira,"2,5",NÃO,uH,"2120 B, SMEWW 23RD ED., 2017",RESOLUÇÃO CONAMA Nº357/05
UN-BAC,SAA: ALCÂNTARAS,ALCÂNTARAS,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-01,DIRETO DO MANANCIAL,05/02/2020 08:45,05/02/2020 15:16,05/02/2020 18:00,20.000132-AC,RESULTADOS DISPONÍVEIS,Escherichia coli,"23,1",NÃO,NMP/100 mL,"9223, SMEWW 23RD ED., 2017",RESOLUÇÃO CONAMA Nº357/05
UN-BAC,SAA: ALCÂNTARAS,ALCÂNTARAS,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-01,DIRETO DO MANANCIAL,05/02/2020 08:45,05/02/2020 15:16,05/02/2020 17:45,20.000132-AC,RESULTADOS DISPONÍVEIS,pH,"6,6",NÃO,,"4500-H+ B, SMEWW 23RD ED., 2017",RESOLUÇÃO CONAMA Nº357/05
UN-BAC,SAA: ALCÂNTARAS,ALCÂNTARAS,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-01,DIRETO DO MANANCIAL,05/02/2020 08:45,05/02/2020 15:16,06/02/2020 08:30,20.000132-AC,RESULTADOS DISPONÍVEIS,Turbidez,"6,9",NÃO,uT,"1030 B-2 E 2130 B, SMEWW 23RD ED., 2017",RESOLUÇÃO CONAMA Nº357/05
UN-BAC,SAA: ALCÂNTARAS,ALCÂNTARAS,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-01,DIRETO DO MANANCIAL,04/03/2020 07:55,04/03/2020 15:55,04/03/2020 18:00,20.001974-AC,RESULTADOS DISPONÍVEIS,Coliformes totais,">2,4192E3",NÃO,NMP/100 mL,"9223, SMEWW 23RD ED., 2017",
UN-BAC,SAA: ALCÂNTARAS,ALCÂNTARAS,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-01,DIRETO DO MANANCIAL,04/03/2020 07:55,04/03/2020 15:55,05/03/2020 08:30,20.001974-AC,RESULTADOS DISPONÍVEIS,Cor verdadeira,"2,5",NÃO,uH,"2120 B, SMEWW 23RD ED., 2017",RESOLUÇÃO CONAMA Nº357/05
UN-BAC,SAA: ALCÂNTARAS,ALCÂNTARAS,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-01,DIRETO DO MANANCIAL,04/03/2020 07:55,04/03/2020 15:55,04/03/2020 18:00,20.001974-AC,RESULTADOS DISPONÍVEIS,Escherichia coli,"31,8",NÃO,NMP/100 mL,"9223, SMEWW 23RD ED., 2017",RESOLUÇÃO CONAMA Nº357/05
UN-BAC,SAA: ALCÂNTARAS,ALCÂNTARAS,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-01,DIRETO DO MANANCIAL,04/03/2020 07:55,04/03/2020 15:55,04/03/2020 17:00,20.001974-AC,RESULTADOS DISPONÍVEIS,pH,"6,01",NÃO,,"4500-H+ B, SMEWW 23RD ED., 2017",RESOLUÇÃO CONAMA Nº357/05
UN-BAC,SAA: ALCÂNTARAS,ALCÂNTARAS,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-01,DIRETO DO MANANCIAL,04/03/2020 07:55,04/03/2020 15:55,05/03/2020 08:30,20.001974-AC,RESULTADOS DISPONÍVEIS,Turbidez,"6,3",NÃO,uT,"1030 B-2 E 2130 B, SMEWW 23RD ED., 2017",RESOLUÇÃO CONAMA Nº357/05
