Cliente,Sistema,Localidade,Objetivos de coleta,Natureza da amostra,Ponto de coleta,Ponto de amostragem,Data da coleta,Data de recebimento,Data da análise,Código da amostra,Status da amostra,Parâmetro,Resultado,Fora do padrão,Unidade de medida,Método,Legislação
UN-BBJ,SAA: ALTO SANTO,ALTO SANTO,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-01,CAPTAÇÃO,06/01/2020 07:50,06/01/2020 14:30,06/01/2020 16:30,19.010284-BJ,RESULTADOS DISPONÍVEIS,Coliformes totais,">2,4196E3",NÃO,NMP/100 mL,"9223, SMEWW 23RD ED., 2017",
UN-BBJ,SAA: ALTO SANTO,ALTO SANTO,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-01,CAPTAÇÃO,06/01/2020 07:50,06/01/2020 14:30,06/01/2020 16:00,19.010284-BJ,RESULTADOS DISPONÍVEIS,Cor verdadeira,50,NÃO,uH,"2120 B, SMEWW 23RD ED., 2017",RESOLUÇÃO CONAMA Nº357/05
UN-BBJ,SAA: ALTO SANTO,ALTO SANTO,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-01,CAPTAÇÃO,06/01/2020 07:50,06/01/2020 14:30,06/01/2020 16:30,19.010284-BJ,RESULTADOS DISPONÍVEIS,Escherichia coli,"28,5",NÃO,NMP/100 mL,"9223, SMEWW 23RD ED., 2017",RESOLUÇÃO CONAMA Nº357/05
UN-BBJ,SAA: ALTO SANTO,ALTO SANTO,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-01,CAPTAÇÃO,06/01/2020 07:50,06/01/2020 14:30,06/01/2020 16:20,19.010284-BJ,RESULTADOS DISPONÍVEIS,pH,"8,19",NÃO,,"4500-H+ B, SMEWW 22ND ED., 2012",RESOLUÇÃO CONAMA Nº357/05
UN-BBJ,SAA: ALTO SANTO,ALTO SANTO,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-01,CAPTAÇÃO,06/01/2020 07:50,06/01/2020 14:30,06/01/2020 16:00,19.010284-BJ,RESULTADOS DISPONÍVEIS,Turbidez,"17,7",NÃO,uT,"1030 B-2 E 2130 B, SMEWW 23RD ED., 2017",RESOLUÇÃO CONAMA Nº357/05
UN-BBJ,SAA: ALTO SANTO,ALTO SANTO,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-01,CAPTAÇÃO,03/02/2020 07:45,03/02/2020 14:40,03/02/2020 16:00,20.000101-BJ,RESULTADOS DISPONÍVEIS,Coliformes totais,">2,4196E3",NÃO,NMP/100 mL,"9223, SMEWW 23RD ED., 2017",
UN-BBJ,SAA: ALTO SANTO,ALTO SANTO,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-01,CAPTAÇÃO,03/02/2020 07:45,03/02/2020 14:40,04/02/2020 10:00,20.000101-BJ,RESULTADOS DISPONÍVEIS,Cor verdadeira,30,NÃO,uH,"2120 B, SMEWW 23RD ED., 2017",RESOLUÇÃO CONAMA Nº357/05
UN-BBJ,SAA: ALTO SANTO,ALTO SANTO,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-01,CAPTAÇÃO,03/02/2020 07:45,03/02/2020 14:40,03/02/2020 16:00,20.000101-BJ,RESULTADOS DISPONÍVEIS,Escherichia coli,"18,9",NÃO,NMP/100 mL,"9223, SMEWW 23RD ED., 2017",RESOLUÇÃO CONAMA Nº357/05
UN-BBJ,SAA: ALTO SANTO,ALTO SANTO,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-01,CAPTAÇÃO,03/02/2020 07:45,03/02/2020 14:40,03/02/2020 16:30,20.000101-BJ,RESULTADOS DISPONÍVEIS,pH,"8,4",NÃO,,"4500-H+ B, SMEWW 22ND ED., 2012",RESOLUÇÃO CONAMA Nº357/05
UN-BBJ,SAA: ALTO SANTO,ALTO SANTO,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-01,CAPTAÇÃO,03/02/2020 07:45,03/02/2020 14:40,04/02/2020 11:20,20.000101-BJ,RESULTADOS DISPONÍVEIS,Turbidez,"13,7",NÃO,uT,"1030 B-2 E 2130 B, SMEWW 23RD ED., 2017",RESOLUÇÃO CONAMA Nº357/05
