Cliente,Sistema,Localidade,Objetivos de coleta,Natureza da amostra,Ponto de coleta,Ponto de amostragem,Data da coleta,Data de recebimento,Data da análise,Código da amostra,Status da amostra,Parâmetro,Resultado,Fora do padrão,Unidade de medida,Método,Legislação
UN-BME,SAA: BATURITÉ,BATURITÉ,SEMESTRAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-01,CAPTAÇÃO,07/06/2021 08:09,07/06/2021 14:30,07/06/2021 15:50,21.004684-ME,RECEBIDA NO LABORATÓRIO,Alcalinidade - Bicarbonatos,"61,64",NÃO,mg/L,"2320 B, SMEWW 23RD ED., 2017",
UN-BME,SAA: BATURITÉ,BATURITÉ,SEMESTRAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-01,CAPTAÇÃO,07/06/2021 08:09,07/06/2021 14:30,07/06/2021 15:50,21.004684-ME,RECEBIDA NO LABORATÓRIO,Alcalinidade - Carbonatos,0,NÃO,mg/L,"2320 B, SMEWW 23RD ED., 2017",
UN-BME,SAA: BATURITÉ,BATURITÉ,SEMESTRAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-01,CAPTAÇÃO,07/06/2021 08:09,07/06/2021 14:30,07/06/2021 15:50,21.004684-ME,RECEBIDA NO LABORATÓRIO,Alcalinidade - Hidróxidos,0,NÃO,mg/L,"2320 B, SMEWW 23RD ED., 2017",
UN-BME,SAA: BATURITÉ,BATURITÉ,SEMESTRAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-01,CAPTAÇÃO,07/06/2021 08:09,07/06/2021 14:30,09/06/2021 15:00,21.004684-ME,RECEBIDA NO LABORATÓRIO,Amônia,"0,2",NÃO,mg/L,"350.2, USEPA, 1974",RESOLUÇÃO CONAMA Nº357/05
UN-BME,SAA: BATURITÉ,BATURITÉ,SEMESTRAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-01,CAPTAÇÃO,07/06/2021 08:09,07/06/2021 14:30,07/06/2021 08:09,21.004684-ME,RECEBIDA NO LABORATÓRIO,Cloro residual total,AUSENTE,NÃO,mg/L,"1015, SMEWW 13TH ED., 1971",RESOLUÇÃO CONAMA Nº357/05
UN-BME,SAA: BATURITÉ,BATURITÉ,SEMESTRAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-01,CAPTAÇÃO,07/06/2021 08:09,07/06/2021 14:30,14/06/2021 15:50,21.004684-ME,RECEBIDA NO LABORATÓRIO,Fluoreto,"<0,20",NÃO,mg/L,"4500-F- C, SMEWW 23RD ED., 2017",RESOLUÇÃO CONAMA Nº357/05
UN-BME,SAA: BATURITÉ,BATURITÉ,SEMESTRAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-01,CAPTAÇÃO,07/06/2021 08:09,07/06/2021 14:30,07/06/2021 08:09,21.004684-ME,RECEBIDA NO LABORATÓRIO,Materiais Flutuantes,Virtualmente ausentes,NÃO,,"2110, SMEWW 23RD ED.,2017",RESOLUÇÃO CONAMA Nº357/05
UN-BME,SAA: BATURITÉ,BATURITÉ,SEMESTRAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-01,CAPTAÇÃO,07/06/2021 08:09,07/06/2021 14:30,08/06/2021 09:00,21.004684-ME,RECEBIDA NO LABORATÓRIO,Surfactantes,"0,11",NÃO,mg/L,"5540 C, SMEWW 23RD ED., 2017",
UN-BME,SAA: BATURITÉ,BATURITÉ,SEMESTRAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-01,CAPTAÇÃO,07/06/2021 08:09,07/06/2021 16:09,08/06/2021 11:00,21.009626-LC,RELATÓRIO DE ENSAIO CONCLUÍDO,Nitrato,"0,01",NÃO,mg/L,"4500-NO3- E, SMEWW 23RD ED., 2017",RESOLUÇÃO CONAMA Nº357/05
UN-BME,SAA: BATURITÉ,BATURITÉ,SEMESTRAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-01,CAPTAÇÃO,07/06/2021 08:09,07/06/2021 16:09,08/06/2021 15:45,21.009626-LC,RELATÓRIO DE ENSAIO CONCLUÍDO,Nitrito,"<0,005",NÃO,mg/L,"4500-NO2- B, SMEWW 23RD ED., 2017",RESOLUÇÃO CONAMA Nº357/05
