Cliente,Sistema,Localidade,Objetivos de coleta,Natureza da amostra,Ponto de coleta,Ponto de amostragem,Data da coleta,Data de recebimento,Data da análise,Código da amostra,Status da amostra,Parâmetro,Resultado,Fora do padrão,Unidade de medida,Método,Legislação
UN-BAC,SAA: ALCÂNTARAS,ALCÂNTARAS,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-02,CAPTAÇÃO,10/04/2019 08:10,10/04/2019 15:25,10/04/2019 17:30,19.001143-AC,RECEBIDA NO LABORATÓRIO,Coliformes totais,"222,4",NÃO,NMP/100 mL,"9223, SMEWW 22ND ED., 2012",
UN-BAC,SAA: ALCÂNTARAS,ALCÂNTARAS,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-02,CAPTAÇÃO,10/04/2019 08:10,10/04/2019 15:25,,19.001143-AC,RECEBIDA NO LABORATÓRIO,Cor verdadeira,,NÃO,uH,,
UN-BAC,SAA: ALCÂNTARAS,ALCÂNTARAS,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-02,CAPTAÇÃO,10/04/2019 08:10,10/04/2019 15:25,10/04/2019 18:15,19.001143-AC,RECEBIDA NO LABORATÓRIO,Escherichia coli,2,NÃO,NMP/100 mL,"9223, SMEWW 22ND ED., 2012",
UN-BAC,SAA: ALCÂNTARAS,ALCÂNTARAS,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-02,CAPTAÇÃO,10/04/2019 08:10,10/04/2019 15:25,10/04/2019 17:40,19.001143-AC,RECEBIDA NO LABORATÓRIO,pH,"7,04",NÃO,,"4500-H+ B, SMEWW 22ND ED., 2012",
UN-BAC,SAA: ALCÂNTARAS,ALCÂNTARAS,MENSAL (MANANCIAL SUPERFICIAL),MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-02,CAPTAÇÃO,10/04/2019 08:10,10/04/2019 15:25,11/04/2019 08:30,19.001143-AC,RECEBIDA NO LABORATÓRIO,Turbidez,"6,81",NÃO,uT,"1030 B-2 E 2130 B, SMEWW 23RD ED., 2017",
UN-BAC,SAA: ALCÂNTARAS,ALCÂNTARAS,"MENSAL (MANANCIAL SUPERFICIAL), SEMESTRAL (MANANCIAL SUPERFICIAL)",MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-02,CAPTAÇÃO,29/05/2019 08:20,,,19.000228-LC,PROGRAMADA,Fluoreto,,NÃO,mg/L,,
UN-BAC,SAA: ALCÂNTARAS,ALCÂNTARAS,"MENSAL (MANANCIAL SUPERFICIAL), SEMESTRAL (MANANCIAL SUPERFICIAL)",MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-02,CAPTAÇÃO,29/05/2019 08:20,,,19.000228-LC,PROGRAMADA,Materiais Flutuantes,,NÃO,,,
UN-BAC,SAA: ALCÂNTARAS,ALCÂNTARAS,"MENSAL (MANANCIAL SUPERFICIAL), SEMESTRAL (MANANCIAL SUPERFICIAL)",MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-02,CAPTAÇÃO,29/05/2019 08:20,,,19.000228-LC,PROGRAMADA,Nitrato,,NÃO,mg/L,,
UN-BAC,SAA: ALCÂNTARAS,ALCÂNTARAS,"MENSAL (MANANCIAL SUPERFICIAL), SEMESTRAL (MANANCIAL SUPERFICIAL)",MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-02,CAPTAÇÃO,29/05/2019 08:20,,,19.000228-LC,PROGRAMADA,Nitrito,,NÃO,mg/L,,
UN-BAC,SAA: ALCÂNTARAS,ALCÂNTARAS,"MENSAL (MANANCIAL SUPERFICIAL), SEMESTRAL (MANANCIAL SUPERFICIAL)",MANANCIAL SUPERFICIAL,Captação superficial: CAPTAÇÃO SUPERFICIAL CS-02,CAPTAÇÃO,29/05/2019 08:20,,,19.000228-LC,PROGRAMADA,Potássio,,NÃO,mg/L,,
